Lat,Long,Road_Name,Road_Type,Address_Type,Category,assets
12.907206,80.096718,"Perungalathur Maempalam, Peerkankaranai, Perungalathur, Tambaram, Chengalpattu District, Tamil Nadu, 600045, India",secondary,road,highway,street light
12.913077,80.101469,"Grand Southern Trunk Road, Peerkankaranai, Irumbuliyur, Tambaram, Chengalpattu District, Tamil Nadu, 600045, India",trunk,road,highway,street light
12.914911,80.101956,"Grand Southern Trunk Road, Peerkankaranai, Irumbuliyur, Tambaram, Chengalpattu District, Tamil Nadu, 600045, India",primary,road,highway,information signs
12.916217,80.105602,"Grand Southern Trunk Road, Irumbuliyur, Tambaram, Chengalpattu District, Tamil Nadu, 600045, India",primary,road,highway,street light
12.917035,80.107121,"Grand Southern Trunk Road, Irumbuliyur, Tambaram, Chengalpattu District, Tamil Nadu, 600045, India",primary,road,highway,street light
12.917985,80.108438,"Grand Southern Trunk Road, Irumbuliyur, Tambaram, Chengalpattu District, Tamil Nadu, 600045, India",primary,road,highway,electric poles
12.917985,80.108438,"Grand Southern Trunk Road, Irumbuliyur, Tambaram, Chengalpattu District, Tamil Nadu, 600045, India",primary,road,highway,electric poles
12.91905,80.10977,"Grand Southern Trunk Road, Irumbuliyur, Tambaram, Chengalpattu District, Tamil Nadu, 600045, India",primary,road,highway,warning signs
12.919933,80.110837,"Grand Southern Trunk Road, Irumbuliyur, Tambaram, Chengalpattu District, Tamil Nadu, 600045, India",primary,road,highway,electric poles
12.922704,80.113766,"Grand Southern Trunk Road, Irumbuliyur, Tambaram, Chengalpattu District, Tamil Nadu, 600045, India",primary,road,highway,warning signs
12.9236,80.114655,"Grand Southern Trunk Road, Irumbuliyur, Tambaram, Chengalpattu District, Tamil Nadu, 600045, India",primary,road,highway,street light
12.924591,80.115669,"Grand Southern Trunk Road, Irumbuliyur, Tambaram, Chengalpattu District, Tamil Nadu, 600045, India",primary,road,highway,warning signs
12.930246,80.121373,"Grand Southern Trunk Road, East Tambaram, Tambaram, Chengalpattu District, Tamil Nadu, 600059, India",primary,road,highway,street light
12.931466,80.122592,"Grand Southern Trunk Road, East Tambaram, Tambaram, Chengalpattu District, Tamil Nadu, 600059, India",primary,road,highway,electric poles
12.93264,80.123741,"Grand Southern Trunk Road, East Tambaram, Tambaram, Chengalpattu District, Tamil Nadu, 600059, India",primary,road,highway,street light
12.934972,80.125969,"Grand Southern Trunk Road, East Tambaram, Tambaram, Chengalpattu District, Tamil Nadu, 600059, India",primary,road,highway,warning signs
12.934972,80.125969,"Grand Southern Trunk Road, East Tambaram, Tambaram, Chengalpattu District, Tamil Nadu, 600059, India",primary,road,highway,warning signs
12.93572,80.126531,"Kanna Street, Madras Export Processing Zone MEPZ, East Tambaram, Tambaram, Chengalpattu District, Tamil Nadu, 600045, India",residential,road,highway,electric poles
12.93572,80.126531,"Kanna Street, Madras Export Processing Zone MEPZ, East Tambaram, Tambaram, Chengalpattu District, Tamil Nadu, 600045, India",residential,road,highway,information signs
12.93572,80.126531,"Kanna Street, Madras Export Processing Zone MEPZ, East Tambaram, Tambaram, Chengalpattu District, Tamil Nadu, 600045, India",residential,road,highway,traffic lights
12.936136,80.126965,"Grand Southern Trunk Road, East Tambaram, Tambaram, Chengalpattu District, Tamil Nadu, 600059, India",primary,road,highway,mandatory signs
12.941419,80.131929,"Grand Southern Trunk Road, East Tambaram, Tambaram, Chengalpattu District, Tamil Nadu, 600059, India",primary,road,highway,traffic lights
12.942566,80.133129,"Grand Southern Trunk Road, East Tambaram, Tambaram, Chengalpattu District, Tamil Nadu, 600059, India",primary,road,highway,traffic lights
12.944392,80.134774,"Chromepet, Pallavaram, Chengalpattu District, Tamil Nadu, 600044, India",tertiary,road,highway,electric poles
12.950457,80.139459,"Grand Southern Trunk Road, Chromepet, Pallavaram, Chengalpattu District, Tamil Nadu, 600044, India",primary,road,highway,traffic lights
12.951206,80.140031,"Grand Southern Trunk Road, Chromepet, Pallavaram, Chengalpattu District, Tamil Nadu, 600044, India",primary,road,highway,warning signs
12.951206,80.140031,"Grand Southern Trunk Road, Chromepet, Pallavaram, Chengalpattu District, Tamil Nadu, 600044, India",primary,road,highway,mandatory signs
12.955946,80.142952,"Grand Southern Trunk Road, Chromepet, Pallavaram, Chengalpattu District, Tamil Nadu, 600044, India",primary,road,highway,traffic lights
12.955946,80.142952,"Grand Southern Trunk Road, Chromepet, Pallavaram, Chengalpattu District, Tamil Nadu, 600044, India",primary,road,highway,electric poles
12.955946,80.142952,"Grand Southern Trunk Road, Chromepet, Pallavaram, Chengalpattu District, Tamil Nadu, 600044, India",primary,road,highway,mandatory signs
12.956395,80.143222,"Grand Southern Trunk Road, Chromepet, Pallavaram, Chengalpattu District, Tamil Nadu, 600044, India",primary,road,highway,traffic lights
12.960211,80.145074,"Grand Southern Trunk Road, Chromepet, Pallavaram, Chengalpattu District, Tamil Nadu, 600044, India",primary,road,highway,mandatory signs
12.965982,80.148429,"Grand Southern Trunk Road, Tirusulam, Alandur, Chennai District, Tamil Nadu, 600043, India",primary,road,highway,mandatory signs
12.970242,80.15045,"Grand Southern Trunk Road, Tirusulam, Alandur, Chennai District, Tamil Nadu, 600043, India",primary,road,highway,street light
12.970242,80.15045,"Grand Southern Trunk Road, Tirusulam, Alandur, Chennai District, Tamil Nadu, 600043, India",primary,road,highway,warning signs
12.973651,80.153538,"Grand Southern Trunk Road, Tirusulam, Alandur, Chennai District, Tamil Nadu, 600043, India",primary,road,highway,street light
12.976309,80.157399,"Grand Southern Trunk Road, Tirusulam, Alandur, Chennai District, Tamil Nadu, 600043, India",primary,road,highway,information signs
12.978749,80.16098,"Grand Southern Trunk Road, Meenambakkam, Tirusulam, Alandur, Chennai District, Tamil Nadu, 600043, India",primary,road,highway,traffic lights
12.981403,80.166498,"Grand Southern Trunk Road, CMWSSB Division 159, Ward 159, Zone 12 Alandur, Alandur, Chennai District, Tamil Nadu, 600027, India",primary,road,highway,traffic lights
12.981403,80.166498,"Grand Southern Trunk Road, CMWSSB Division 159, Ward 159, Zone 12 Alandur, Alandur, Chennai District, Tamil Nadu, 600027, India",primary,road,highway,warning signs
12.987214,80.175736,"Grand Southern Trunk Road, CMWSSB Division 201, St. Thomas Mount Cantonment, Zone 12 Alandur, St. Thomas Mount Cantonment, Alandur, Chennai District, Tamil Nadu, 600027, India",primary,road,highway,information signs
12.987214,80.175736,"Grand Southern Trunk Road, CMWSSB Division 201, St. Thomas Mount Cantonment, Zone 12 Alandur, St. Thomas Mount Cantonment, Alandur, Chennai District, Tamil Nadu, 600027, India",primary,road,highway,street light
12.988128,80.177029,"Grand Southern Trunk Road, CMWSSB Division 201, St. Thomas Mount Cantonment, Zone 12 Alandur, St. Thomas Mount Cantonment, Alandur, Chennai District, Tamil Nadu, 600027, India",primary,road,highway,mandatory signs
12.993791,80.184966,"Grand Southern Trunk Road, CMWSSB Division 201, St. Thomas Mount Cantonment, Zone 12 Alandur, St. Thomas Mount Cantonment, Alandur, Chennai District, Tamil Nadu, 600027, India",primary,road,highway,mandatory signs
12.994942,80.187236,"Grand Southern Trunk Road, CMWSSB Division 201, St. Thomas Mount Cantonment, Alandur, Chennai District, Tamil Nadu, 600114, India",primary,road,highway,information signs
12.994942,80.187236,"Grand Southern Trunk Road, CMWSSB Division 201, St. Thomas Mount Cantonment, Alandur, Chennai District, Tamil Nadu, 600114, India",primary,road,highway,street light
12.995978,80.189091,"Grand Southern Trunk Road, CMWSSB Division 201, St. Thomas Mount Cantonment, Alandur, Chennai District, Tamil Nadu, 600114, India",primary,road,highway,electric poles
13.00066,80.194939,"Grand Southern Trunk Road, CMWSSB Division 201, St. Thomas Mount Cantonment, St.Thomas Mount-Pallavaram Cantonment Board, Alandur, Chennai District, Tamil Nadu, 600016, India",primary,road,highway,information signs
13.001972,80.196667,"Grand Southern Trunk Road, CMWSSB Division 201, St. Thomas Mount Cantonment, Alandur, Chennai District, Tamil Nadu, 600016, India",primary,road,highway,mandatory signs
13.001914,80.198562,"Grand Southern Trunk Road, CMWSSB Division 201, St. Thomas Mount Cantonment, St.Thomas Mount-Pallavaram Cantonment Board, Alandur, Chennai District, Tamil Nadu, 600016, India",primary,road,highway,electric poles
13.001914,80.198562,"Grand Southern Trunk Road, CMWSSB Division 201, St. Thomas Mount Cantonment, St.Thomas Mount-Pallavaram Cantonment Board, Alandur, Chennai District, Tamil Nadu, 600016, India",primary,road,highway,electric poles
13.008221,80.209535,"Anna Salai (Mount Road), CMWSSB Division 170, St. Thomas Mount Cantonment, Alandur, Chennai District, Tamil Nadu, 600016, India",primary,road,highway,information signs
13.008762,80.211123,"Anna Salai (Mount Road), CMWSSB Division 170, Zone 13 Adyar, Alandur, Chennai District, Tamil Nadu, 600015, India",primary,road,highway,street light
13.010487,80.216216,"Anna Salai (Mount Road), Labour Colony, CMWSSB Division 170, Zone 13 Adyar, Chennai, Chennai District, Tamil Nadu, 600001, India",primary,road,highway,street light
13.01117,80.217755,"Anna Salai (Mount Road), CMWSSB Division 170, Zone 13 Adyar, Chennai, Chennai District, Tamil Nadu, 600001, India",primary,road,highway,traffic lights
13.01183,80.219637,"Anna Salai (Mount Road), CMWSSB Division 170, Zone 13 Adyar, Chennai, Chennai District, Tamil Nadu, 600001, India",primary,road,highway,information signs
13.01183,80.219637,"Anna Salai (Mount Road), CMWSSB Division 170, Zone 13 Adyar, Chennai, Chennai District, Tamil Nadu, 600001, India",primary,road,highway,traffic lights
13.015462,80.225258,"Towards Adayar, Srinagar Colony, CMWSSB Division 171, Zone 13 Adyar, Chennai, Chennai District, Tamil Nadu, 600001, India",primary,road,highway,warning signs
13.015462,80.225258,"Towards Adayar, Srinagar Colony, CMWSSB Division 171, Zone 13 Adyar, Chennai, Chennai District, Tamil Nadu, 600001, India",primary,road,highway,traffic lights
13.01544,80.22559,"Towards Adayar, Srinagar Colony, CMWSSB Division 171, Zone 13 Adyar, Chennai, Chennai District, Tamil Nadu, 600001, India",primary,road,highway,information signs
13.01544,80.22559,"Towards Adayar, Srinagar Colony, CMWSSB Division 171, Zone 13 Adyar, Chennai, Chennai District, Tamil Nadu, 600001, India",primary,road,highway,warning signs
13.011292,80.227432,"Taluk Office Road, Srinagar Colony, CMWSSB Division 171, Zone 13 Adyar, Chennai, Chennai District, Tamil Nadu, 600001, India",primary,road,highway,electric poles
13.008016,80.234356,"Sardar Patel Road, Srinagar Colony, CMWSSB Division 171, Zone 13 Adyar, Chennai, Chennai District, Tamil Nadu, 600001, India",primary,road,highway,warning signs
13.007838,80.23523,"Sardar Patel Road, Srinagar Colony, CMWSSB Division 171, Zone 13 Adyar, Chennai, Chennai District, Tamil Nadu, 600001, India",primary,road,highway,mandatory signs
13.007101,80.238961,"Sardar Patel Road, CMWSSB Division 171, Zone 13 Adyar, Chennai, Chennai District, Tamil Nadu, 600001, India",primary,road,highway,warning signs
13.006816,80.240409,"Gandhi Mandapam Flyover, Sriram Nagar, Ward 172, Zone 13 Adyar, Chennai, Chennai District, Tamil Nadu, 600001, India",primary,road,highway,electric poles
13.006642,80.242284,"Gandhi Mandapam Flyover, Sriram Nagar, Ward 172, Zone 13 Adyar, Chennai, Chennai District, Tamil Nadu, 600001, India",primary,road,highway,warning signs
13.006642,80.242284,"Gandhi Mandapam Flyover, Sriram Nagar, Ward 172, Zone 13 Adyar, Chennai, Chennai District, Tamil Nadu, 600001, India",primary,road,highway,traffic lights
13.006891,80.250502,"Gandhi Nagar 1st Main Road, Gandhinagar, Ward 175, Zone 13 Adyar, Chennai, Chennai District, Tamil Nadu, 600001, India",residential,road,highway,warning signs
13.006877,80.251075,"Gandhi Nagar 1st Main Road, Gandhinagar, Ward 175, Zone 13 Adyar, Chennai, Chennai District, Tamil Nadu, 600001, India",residential,road,highway,electric poles
13.006762,80.251736,"Sardar Patel Road, Gandhinagar, Ward 175, Zone 13 Adyar, Chennai, Chennai District, Tamil Nadu, 600001, India",primary,road,highway,warning signs
13.006762,80.251736,"Sardar Patel Road, Gandhinagar, Ward 175, Zone 13 Adyar, Chennai, Chennai District, Tamil Nadu, 600001, India",primary,road,highway,street light
13.00756,80.258626,"Durgabai Deshmukh Road, Arunachalapuram, Ward 176, Zone 13 Adyar, Chennai, Chennai District, Tamil Nadu, 600001, India",primary,road,highway,traffic lights
13.00756,80.258626,"Durgabai Deshmukh Road, Arunachalapuram, Ward 176, Zone 13 Adyar, Chennai, Chennai District, Tamil Nadu, 600001, India",primary,road,highway,mandatory signs
13.00756,80.258626,"Durgabai Deshmukh Road, Arunachalapuram, Ward 176, Zone 13 Adyar, Chennai, Chennai District, Tamil Nadu, 600001, India",primary,road,highway,information signs
13.00791,80.258824,"Durgabai Deshmukh Road, Arunachalapuram, Ward 176, Zone 13 Adyar, Chennai, Chennai District, Tamil Nadu, 600001, India",primary,road,highway,warning signs
13.008668,80.259055,"Durgabai Deshmukh Road, Arunachalapuram, CMWSSB Division 176, Zone 13 Adyar, Chennai, Chennai District, Tamil Nadu, 600001, India",primary,road,highway,warning signs
13.026156,80.265788,"RK Mutt Road, Jeth Nagar, Ward 126, Zone 9 Teynampet, Chennai, Chennai District, Tamil Nadu, 600001, India",secondary,road,highway,traffic lights
13.029248,80.266234,"St. Mary's Road, Ward 124, Zone 9 Teynampet, Chennai, Chennai District, Tamil Nadu, 600001, India",secondary,road,highway,information signs
13.065838,80.243493,"McNichols Road, CMWSSB Division 110, Zone 9 Teynampet, Chennai, Chennai District, Tamil Nadu, 600001, India",primary,road,highway,electric poles
13.066132,80.24373,"Sterling Road, Ward 111, Zone 9 Teynampet, Chennai, Chennai District, Tamil Nadu, 600001, India",primary,road,highway,street light
13.063045,80.264058,"Rayala Towers, 158, Anna Salai (Mount Road), Ward 63, Zone 5 Royapuram, Chennai, Chennai District, Tamil Nadu, 600002, India",yes,building,building,electric poles
13.060754,80.265292,"General Patters Road, Pudupet, CMWSSB Division 63, Zone 5 Royapuram, Chennai, Chennai District, Tamil Nadu, 600001, India",secondary,road,highway,electric poles
13.047527,80.266294,"Royapettah High Road, CIT Colony, Ward 119, Zone 9 Teynampet, Chennai, Chennai District, Tamil Nadu, 600001, India",secondary,road,highway,electric poles
13.045032,80.266757,"Royapettah High Road, CIT Colony, Ward 119, Zone 9 Teynampet, Chennai, Chennai District, Tamil Nadu, 600001, India",secondary,road,highway,electric poles
13.042632,80.268037,"Thiruvika Salai, Ward 121, Zone 9 Teynampet, Chennai, Chennai District, Tamil Nadu, 600001, India",secondary,road,highway,traffic lights
13.02368,80.264216,"RK Mutt Road, Jeth Nagar, Ward 126, Zone 9 Teynampet, Chennai, Chennai District, Tamil Nadu, 600001, India",secondary,road,highway,warning signs
13.020252,80.262991,"Broadie's Castle Road, Ramakrishna Nagar, Ward 173, Zone 13 Adyar, Chennai, Chennai District, Tamil Nadu, 600001, India",primary,road,highway,warning signs
13.020252,80.262991,"Broadie's Castle Road, Ramakrishna Nagar, Ward 173, Zone 13 Adyar, Chennai, Chennai District, Tamil Nadu, 600001, India",primary,road,highway,warning signs
13.018955,80.262686,"DGS Dhinakaran Road, Ramakrishna Nagar, CMWSSB Division 173, Zone 13 Adyar, Chennai, Chennai District, Tamil Nadu, 600001, India",primary,road,highway,street light
13.016085,80.25963,"Durgabai Deshmukh Road, Kesavaperumalpuram, CMWSSB Division 173, Zone 13 Adyar, Chennai, Chennai District, Tamil Nadu, 600001, India",primary,road,highway,street light
13.015327,80.259339,"Durgabai Deshmukh Road, Kesavaperumalpuram, CMWSSB Division 173, Zone 13 Adyar, Chennai, Chennai District, Tamil Nadu, 600001, India",primary,road,highway,street light
13.012815,80.259235,"Thiru Vi Ka Bridge, Durgabai Deshmukh Road, Kesavaperumalpuram, CMWSSB Division 173, Zone 13 Adyar, Chennai, Chennai District, Tamil Nadu, 600001, India",bridge,man_made,man_made,mandatory signs
13.006444,80.25583,"Sardar Patel Road, Gandhinagar, Ward 175, Zone 13 Adyar, Chennai, Chennai District, Tamil Nadu, 600001, India",primary_link,road,highway,warning signs
